Variable,Coefficient,Std. Error,T Stat,Pval,Lower 95%,Upper 95%,VIF,Scale
TAS_SPD__APL_0.70|0.6|0,0.08159441648000038,1.0724849883663516,0.07607977488271232,0.9394537406652004,-2.0224066336968938,2.185595466656894,3.0687012103653264,
DEP_ALL__PVAL_3|3,893.0319157421824,2196.4161403908283,0.40658593757341316,0.6848729713137603,-3415.897268476105,5201.96109996047,1.8011248794003596,0.00034353192554003687
LTV_30B_17__PVAL_4|5,6.417330301854404e-07,6.894929954537349e-07,0.9307317614780624,0.353439681910118,-7.109143282955589e-07,1.99438038866644e-06,1.4765286030497726,5.451570582038569e-05
LTV_30B_18__PVAL_3|4,5360.710641656638,2301.3957161059793,2.329330242574318,0.02113230416058374,845.8325258003879,9875.588757512887,1.5789814482709652,5.394486197477909e-05
LTV_30B_19__PVAL_4|5,6166.594052794076,1645.6039019536552,3.747313703785654,0.0002517215607252551,2938.248317941724,9394.939787646428,1.2956294330638596,5.07492998795753e-05
MAS_SPD__PVAL_3|3,71.18448923981883,882.0196566777969,0.08070623902866444,0.9357796882184296,-1659.1616732305067,1801.5306517101442,2.1041052717324966,0.004906420656554315
SUP_VID__PVAL_5|5,183.4351825542751,1065.5835967050466,0.17214527618620046,0.8635478779821119,-1907.0267174614721,2273.897082570022,3.1484467818252924,1.1699027997957818e-05
IRI_pctTD__PVAL_4|3#LAG_2,1736.2266941550338,1614.810499756571,1.0751891286418847,0.28396087177214485,-1431.708544267084,4904.161932577152,2.3424174602104295,
IRI_BAS_PRC_1500ML__RA_7,-6.163538918665925,129.58003872823434,-0.04756549680921606,0.9621237622238408,-260.37365889569014,248.0465810583583,4.361685522089957,
IRI_BAS_PRC_750ML__RA_5,-6.442541514451869,95.9264637338467,-0.06716125314831846,0.946539885120617,-194.63107806749315,181.7459950385894,2.249002608784607,
HOL_CHR_NEW,1160.872323976037,830.2829260119707,1.3981647551780438,0.16406103250150983,-467.9767202740811,2789.7213682261554,1.4098996201777831,
HOL_LAB,0.0,756.4956566085359,0.0,1.0,-1484.0931791344744,1484.0931791344744,1.170439195590822,
HOL_MEM,0.0,934.8548265420062,0.0,1.0,-1833.9981987099206,1833.9981987099206,1.1993953461226539,
HOL_MOT,0.0,885.5774453139708,0.0,1.0,-1737.3258322167708,1737.3258322167708,1.0762845454229315,
HOL_NWY,0.0,805.8152794458117,0.0,1.0,-1580.8484152166322,1580.8484152166322,1.3280272155441717,
HOL_THK,96.34704997177693,762.6372115250688,0.12633405309335588,0.8996312296525273,-1399.7946315979505,1592.4887315415042,1.1895205887108693,
HOL_VAT,3627.979839901739,790.6140235440342,4.588812912322032,9.147874172945491e-06,2076.953248513211,5179.006431290267,1.2783948310995157,
IRI_BAV_1500ML,7543.432782042525,6843.94510827318,1.1022053308001816,0.27208090816042513,-5883.018731366431,20969.88429545148,3.373680879462199,
IRI_BAV_750ML,8995.20708333975,6679.228325581841,1.3467434626972659,0.18002873897224955,-4108.1030457853685,22098.517212464867,2.9646832015342834,
IRI_TRD_DESEA,0.011695966333364012,0.02093682326681397,0.5586313732658177,0.5772194533601795,-0.029377893551467443,0.05276982621819547,1.7288510359971636,
IRI_WBR,0.24869483161661557,7.577991085689591,0.03281804224951586,0.973861912561911,-14.617808080287707,15.11519774352094,2.544068217840993,
IRI_pctAT,14.55982194943887,6.531988066897178,2.229003145799541,0.027251957564753602,1.7453677598012938,27.374276139076446,2.418936054290453,
IRI_pctFD,10.995833422952753,11.684609846357882,0.9410526810512359,0.348142175376148,-11.927034173629803,33.918701019535305,2.1697438886142395,
IRI_pctTA,7.508361296755709,12003.182556734448,0.0006255308757712016,0.9995017029525043,-23540.33517850248,23555.351901095994,201.7204745528738,
IRI_pctTF,27.819065411193307,8.638118378405235,3.2205005989196978,0.0015592887095393956,10.872804776439647,44.76532604594696,3.351293031206513,
SEA_IRI_CORE_1,5995.098938467095,1468.0464182764304,4.083725734984375,7.082578744045701e-05,3115.0854750926874,8875.112401841503,5.494517194492501,
WBR_TRD,-0.9668571541506633,12573.662023525023,-7.68954304912679e-05,0.9999387452003717,-24667.977014903026,24666.043300594723,199.90067817436272,
Intercept,1136.7144065887715,160136.37753775396,0.007098414639239471,0.9943454599445716,-313018.8310469449,315292.2598601224,,
